origin,destination,num
Syrian Arab Republic,Switzerland,3694.0
Syrian Arab Republic,Tunisia,1232.0
Syrian Arab Republic,Turkey,1568494.0
Syrian Arab Republic,Ukraine,3720.0
Syrian Arab Republic,United Arab Emirates,35196.0
Syrian Arab Republic,United Kingdom of Great Britain and Northern Ireland,9950.0
Syrian Arab Republic,United States of America,69459.0
Syrian Arab Republic,Venezuela (Bolivarian Republic of),15632.0
Syrian Arab Republic,Yemen,2943.0
Tajikistan,Afghanistan,15031.0
Tajikistan,Australia,137.0
Tajikistan,Austria,284.0
Tajikistan,Azerbaijan,249.0
Tajikistan,Belarus,5679.0
Tajikistan,Belgium,117.0
Tajikistan,Bolivia (Plurinational State of),1.0
Tajikistan,Brazil,8.0
Tajikistan,Bulgaria,137.0
Tajikistan,Canada,1195.0
Tajikistan,Chile,2.0
Tajikistan,Cyprus,10.0
Tajikistan,Czech Republic,229.0
Tajikistan,Denmark,27.0
Tajikistan,Egypt,145.0
Tajikistan,Estonia,374.0
Tajikistan,Finland,56.0
Tajikistan,France,244.0
Tajikistan,Georgia,1834.0
Tajikistan,Germany,28985.0
Tajikistan,Greece,97.0
Tajikistan,Hungary,16.0
Tajikistan,Iceland,2.0
Tajikistan,Ireland,21.0
Tajikistan,Israel,1885.0
Tajikistan,Italy,186.0
Tajikistan,Kazakhstan,15816.0
Tajikistan,Kyrgyzstan,2205.0
Tajikistan,Latvia,561.0
Tajikistan,Libya,678.0
Tajikistan,Lithuania,332.0
Tajikistan,Netherlands,53.0
Tajikistan,Norway,103.0
Tajikistan,Poland,59.0
Tajikistan,Russian Federation,466508.0
Tajikistan,Spain,84.0
Tajikistan,Sweden,308.0
Tajikistan,Switzerland,164.0
Tajikistan,Turkey,277.0
Tajikistan,Ukraine,29367.0
Tajikistan,United Kingdom of Great Britain and Northern Ireland,455.0
Tajikistan,United States of America,4331.0
Tajikistan,Uzbekistan,11496.0
Thailand,Argentina,60.0
Thailand,Australia,60712.0
Thailand,Austria,5604.0
Thailand,Bahrain,1159.0
Thailand,Bangladesh,10548.0
Thailand,Belgium,3784.0
Thailand,Bhutan,61.0
Thailand,Bolivia (Plurinational State of),9.0
Thailand,Brazil,549.0
Thailand,Brunei Darussalam,14384.0
Thailand,Bulgaria,18.0
Thailand,Cambodia,30806.0
Thailand,Canada,16263.0
Thailand,Cayman Islands,50.0
Thailand,Chile,36.0
Thailand,China,15192.0
Thailand,"China, Hong Kong Special Administrative Region",19192.0
Thailand,"China, Macao Special Administrative Region",961.0
Thailand,Costa Rica,7.0
Thailand,Cyprus,291.0
Thailand,Czech Republic,624.0
Thailand,Democratic People's Republic of Korea,563.0
Thailand,Denmark,12384.0
Thailand,Egypt,1199.0
Thailand,Estonia,14.0
Thailand,Faeroe Islands,114.0
Thailand,Finland,11296.0
Thailand,France,18151.0
Thailand,Germany,76002.0
Thailand,Greece,378.0
Thailand,Greenland,157.0
Thailand,Hungary,762.0
Thailand,Iceland,1198.0
Thailand,Indonesia,21907.0
Thailand,Ireland,535.0
Thailand,Italy,9866.0
Thailand,Japan,41422.0
Thailand,Jordan,109.0
Thailand,Kuwait,3755.0
Thailand,Lao People's Democratic Republic,1688.0
Thailand,Latvia,10.0
Thailand,Libya,2850.0
Thailand,Liechtenstein,84.0
Thailand,Luxembourg,174.0
Thailand,Malaysia,8283.0
Thailand,Maldives,139.0
Thailand,Malta,125.0
Thailand,Mexico,160.0
Thailand,Namibia,67.0
Thailand,Netherlands,13990.0
Thailand,New Zealand,8023.0
Thailand,Norway,18049.0
Thailand,Panama,144.0
Thailand,Peru,21.0
Thailand,Philippines,340.0
Thailand,Poland,98.0
Thailand,Portugal,264.0
Thailand,Puerto Rico,18.0
Thailand,Qatar,2291.0
Thailand,Republic of Korea,26225.0
Thailand,Russian Federation,217.0
Thailand,Seychelles,239.0
Thailand,Singapore,19269.0
Thailand,Slovakia,62.0
Thailand,Slovenia,225.0
Thailand,South Africa,940.0
Thailand,Spain,2084.0
Thailand,Sri Lanka,269.0
Thailand,Sweden,38990.0
Thailand,Switzerland,19990.0
Thailand,Timor-Leste,145.0
Thailand,Turkey,146.0
Thailand,United Arab Emirates,13395.0
Thailand,United Kingdom of Great Britain and Northern Ireland,47389.0
Thailand,United States of America,236180.0
Thailand,Venezuela (Bolivarian Republic of),70.0
Thailand,Viet Nam,11552.0
The former Yugoslav Republic of Macedonia,Albania,591.0
The former Yugoslav Republic of Macedonia,Argentina,1489.0
The former Yugoslav Republic of Macedonia,Australia,53665.0
The former Yugoslav Republic of Macedonia,Austria,21921.0
The former Yugoslav Republic of Macedonia,Belgium,7682.0
The former Yugoslav Republic of Macedonia,Bolivia (Plurinational State of),12.0
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,2779.0
The former Yugoslav Republic of Macedonia,Brazil,46.0
The former Yugoslav Republic of Macedonia,Bulgaria,2508.0
The former Yugoslav Republic of Macedonia,Canada,10563.0
The former Yugoslav Republic of Macedonia,Chile,406.0
The former Yugoslav Republic of Macedonia,Costa Rica,27.0
The former Yugoslav Republic of Macedonia,Croatia,10055.0
The former Yugoslav Republic of Macedonia,Cyprus,22.0
The former Yugoslav Republic of Macedonia,Czech Republic,1882.0
The former Yugoslav Republic of Macedonia,Denmark,2990.0
The former Yugoslav Republic of Macedonia,Dominican Republic,26.0
The former Yugoslav Republic of Macedonia,Ecuador,1.0
The former Yugoslav Republic of Macedonia,Egypt,134.0
The former Yugoslav Republic of Macedonia,Estonia,4.0
The former Yugoslav Republic of Macedonia,Finland,8763.0
The former Yugoslav Republic of Macedonia,France,4488.0
The former Yugoslav Republic of Macedonia,Greece,2169.0
The former Yugoslav Republic of Macedonia,Iceland,41.0
The former Yugoslav Republic of Macedonia,Ireland,655.0
The former Yugoslav Republic of Macedonia,Italy,73033.0
The former Yugoslav Republic of Macedonia,Jordan,93.0
The former Yugoslav Republic of Macedonia,Liechtenstein,87.0
The former Yugoslav Republic of Macedonia,Luxembourg,346.0
The former Yugoslav Republic of Macedonia,Malta,35.0
The former Yugoslav Republic of Macedonia,Mongolia,4.0
The former Yugoslav Republic of Macedonia,Montenegro,3317.0
The former Yugoslav Republic of Macedonia,Netherlands,161.0
The former Yugoslav Republic of Macedonia,Norway,2477.0
The former Yugoslav Republic of Macedonia,Poland,264.0
The former Yugoslav Republic of Macedonia,Portugal,264.0
The former Yugoslav Republic of Macedonia,Russian Federation,255.0
The former Yugoslav Republic of Macedonia,Serbia,46737.0
The former Yugoslav Republic of Macedonia,Slovakia,722.0
The former Yugoslav Republic of Macedonia,Slovenia,16510.0
The former Yugoslav Republic of Macedonia,South Africa,123.0
The former Yugoslav Republic of Macedonia,Spain,627.0
The former Yugoslav Republic of Macedonia,Sweden,6216.0
The former Yugoslav Republic of Macedonia,Switzerland,58804.0
The former Yugoslav Republic of Macedonia,Turkey,144544.0
The former Yugoslav Republic of Macedonia,United Kingdom of Great Britain and Northern Ireland,3170.0
The former Yugoslav Republic of Macedonia,United States of America,25316.0
Timor-Leste,Australia,11214.0
Timor-Leste,Brazil,59.0
Timor-Leste,Cabo Verde,8.0
Timor-Leste,France,12.0
Timor-Leste,Greece,217.0
Timor-Leste,Indonesia,21907.0
Timor-Leste,Ireland,3.0
Timor-Leste,Italy,79.0
Timor-Leste,Philippines,141.0
Timor-Leste,Portugal,1663.0
Timor-Leste,United Kingdom of Great Britain and Northern Ireland,2008.0
Togo,Australia,348.0
Togo,Austria,219.0
Togo,Belgium,3548.0
Togo,Benin,48118.0
Togo,Bolivia (Plurinational State of),1.0
Togo,Brazil,11.0
Togo,Burkina Faso,15393.0
Togo,Canada,2768.0
Togo,Central African Republic,9.0
Togo,Chile,20.0
Togo,Congo,2437.0
Togo,Cote d'Ivoire,50328.0
Togo,Czech Republic,16.0
Togo,Denmark,148.0
Togo,Finland,87.0
Togo,France,23763.0
Togo,Gabon,14900.0
Togo,Germany,14251.0
Togo,Ghana,87494.0
Togo,Greece,14.0
Togo,Guinea,5773.0
Togo,Hungary,10.0
Togo,Iceland,6.0
Togo,Ireland,114.0
Togo,Italy,5152.0
Togo,Liberia,364.0
Togo,Mali,6653.0
Togo,Mauritania,144.0
Togo,Netherlands,1180.0
Togo,Niger,9702.0
Togo,Nigeria,147698.0
Togo,Norway,113.0
Togo,Portugal,72.0
Togo,Senegal,1613.0
Togo,Sierra Leone,36.0
Togo,Spain,508.0
Togo,Sweden,359.0
Togo,Switzerland,1866.0
Togo,Thailand,3.0
Togo,United Kingdom of Great Britain and Northern Ireland,1743.0
Tokelau,American Samoa,21.0
Tokelau,Australia,738.0
Tokelau,New Zealand,1390.0
Tokelau,Samoa,106.0
Tonga,American Samoa,1272.0
Tonga,Australia,11784.0
Tonga,Austria,7.0
Tonga,Bulgaria,1.0
Tonga,Canada,103.0
Tonga,Chile,276.0
Tonga,Denmark,17.0
Tonga,Estonia,1.0
Tonga,Fiji,1332.0
Tonga,Finland,3.0
Tonga,France,96.0
Tonga,Iceland,1.0
Tonga,Ireland,1.0
Tonga,Italy,21.0
Tonga,Micronesia (Federated States of),18.0
Tonga,New Zealand,23291.0
Tonga,Niue,119.0
Tonga,Papua New Guinea,27.0
Tonga,Samoa,76.0
Tonga,Sweden,34.0
Tonga,United Kingdom of Great Britain and Northern Ireland,298.0
Tonga,United States of America,17717.0
Tonga,Vanuatu,29.0
Trinidad and Tobago,Antigua and Barbuda,720.0
Trinidad and Tobago,Argentina,34.0
Trinidad and Tobago,Australia,1920.0
Trinidad and Tobago,Austria,70.0
Trinidad and Tobago,Bahamas,390.0
Trinidad and Tobago,Barbados,1490.0
Trinidad and Tobago,Bermuda,68.0
Trinidad and Tobago,Bolivia (Plurinational State of),5.0
Trinidad and Tobago,"Bonaire, Sint Eustatius and Saba",6.0
Trinidad and Tobago,Brazil,224.0
Trinidad and Tobago,British Virgin Islands,401.0
Trinidad and Tobago,Canada,74682.0
Trinidad and Tobago,Cayman Islands,285.0
Trinidad and Tobago,Chile,12.0
Trinidad and Tobago,Colombia,37.0
Trinidad and Tobago,Costa Rica,35.0
Trinidad and Tobago,Curacao,96.0
Trinidad and Tobago,Cyprus,17.0
Trinidad and Tobago,Czech Republic,8.0
Trinidad and Tobago,Denmark,167.0
Trinidad and Tobago,Dominica,306.0
Trinidad and Tobago,Dominican Republic,23.0
Trinidad and Tobago,Ecuador,45.0
Trinidad and Tobago,Estonia,2.0
Trinidad and Tobago,Finland,45.0
Trinidad and Tobago,France,411.0
Trinidad and Tobago,Germany,917.0
Trinidad and Tobago,Greece,18.0
Trinidad and Tobago,Grenada,2196.0
Trinidad and Tobago,Guyana,880.0
Trinidad and Tobago,Hungary,12.0
Trinidad and Tobago,Iceland,3.0
Trinidad and Tobago,Ireland,111.0
Trinidad and Tobago,Italy,167.0
Trinidad and Tobago,Jamaica,2299.0
Trinidad and Tobago,Latvia,1.0
Trinidad and Tobago,Malta,15.0
Trinidad and Tobago,Mexico,26.0
Trinidad and Tobago,Montserrat,44.0
Trinidad and Tobago,Netherlands,534.0
Trinidad and Tobago,Norway,349.0
Trinidad and Tobago,Panama,119.0
Trinidad and Tobago,Puerto Rico,174.0
Trinidad and Tobago,Saint Kitts and Nevis,266.0
Trinidad and Tobago,Saint Lucia,780.0
Trinidad and Tobago,Saint Vincent and the Grenadines,964.0
Trinidad and Tobago,Sint Maarten (Dutch part),208.0
Trinidad and Tobago,South Africa,26.0
Trinidad and Tobago,Spain,206.0
Trinidad and Tobago,Sweden,299.0
Trinidad and Tobago,Switzerland,340.0
Trinidad and Tobago,United Kingdom of Great Britain and Northern Ireland,25364.0
Trinidad and Tobago,United States of America,240948.0
Trinidad and Tobago,United States Virgin Islands,1759.0
Trinidad and Tobago,Venezuela (Bolivarian Republic of),2808.0
Tunisia,Argentina,45.0
Tunisia,Australia,675.0
Tunisia,Austria,3690.0
Tunisia,Bahrain,468.0
Tunisia,Belgium,5730.0
Tunisia,Bolivia (Plurinational State of),1.0
Tunisia,Brazil,95.0
Tunisia,Bulgaria,95.0
Tunisia,Canada,13099.0
Tunisia,Chile,15.0
Tunisia,Costa Rica,4.0
Tunisia,Cyprus,39.0
Tunisia,Czech Republic,752.0
Tunisia,Denmark,926.0
Tunisia,Egypt,872.0
Tunisia,Estonia,7.0
Tunisia,Faeroe Islands,13.0
Tunisia,Finland,810.0
Tunisia,France,388598.0
Tunisia,Gabon,145.0
Tunisia,Germany,41332.0
Tunisia,Greece,636.0
Tunisia,Hungary,238.0
Tunisia,Iceland,26.0
Tunisia,Iraq,312.0
Tunisia,Ireland,100.0
Tunisia,Israel,23543.0
Tunisia,Italy,107671.0
Tunisia,Jordan,274.0
Tunisia,Kuwait,1784.0
Tunisia,Latvia,1.0
Tunisia,Libya,3084.0
Tunisia,Liechtenstein,22.0
Tunisia,Luxembourg,136.0
Tunisia,Malta,376.0
Tunisia,Mauritania,248.0
Tunisia,Morocco,2622.0
Tunisia,Netherlands,4568.0
Tunisia,New Caledonia,855.0
Tunisia,Norway,1007.0
Tunisia,Philippines,568.0
Tunisia,Poland,409.0
Tunisia,Portugal,133.0
Tunisia,Qatar,978.0
Tunisia,Romania,1078.0
Tunisia,Russian Federation,335.0
Tunisia,Serbia,40.0
Tunisia,Slovakia,144.0
Tunisia,Slovenia,50.0
Tunisia,South Africa,117.0
Tunisia,Spain,2734.0
Tunisia,State of Palestine,600.0
Tunisia,Sweden,4943.0
Tunisia,Switzerland,11153.0
Tunisia,Turkey,517.0
Tunisia,United Arab Emirates,5416.0
Tunisia,United Kingdom of Great Britain and Northern Ireland,6606.0
Tunisia,United States of America,10295.0
Tunisia,Venezuela (Bolivarian Republic of),14.0
Turkey,Albania,2172.0
Turkey,Argentina,635.0
Turkey,Armenia,581.0
Turkey,Australia,43000.0
Turkey,Austria,184847.0
Turkey,Azerbaijan,2121.0
Turkey,Bahrain,2170.0
Turkey,Belarus,25.0
Turkey,Belgium,43686.0
Turkey,Bermuda,144.0
Turkey,Bolivia (Plurinational State of),37.0
Turkey,Brazil,432.0
Turkey,Bulgaria,6551.0
Turkey,Canada,29470.0
Turkey,Central African Republic,7.0
Turkey,Chile,258.0
Turkey,Colombia,47.0
Turkey,Costa Rica,8.0
Turkey,Croatia,86.0
Turkey,Cyprus,682.0
Turkey,Czech Republic,1580.0
Turkey,Denmark,34379.0
Turkey,Dominican Republic,31.0
Turkey,Egypt,998.0
Turkey,Estonia,81.0
Turkey,Finland,7860.0
Turkey,France,297429.0
Turkey,Georgia,875.0
Turkey,Germany,1655996.0
Turkey,Greece,33489.0
Turkey,Guatemala,25.0
Turkey,Hungary,2154.0
Turkey,Iceland,70.0
Turkey,India,105.0
Turkey,Iran (Islamic Republic of),2447.0
Turkey,Iraq,17515.0
Turkey,Ireland,489.0
Turkey,Israel,27960.0
Turkey,Italy,20491.0
Turkey,Jordan,1083.0
Turkey,Kazakhstan,46894.0
Turkey,Kuwait,12297.0
Turkey,Kyrgyzstan,1051.0
Turkey,Latvia,88.0
Turkey,Lebanon,268.0
Turkey,Libya,2535.0
Turkey,Liechtenstein,623.0
Turkey,Lithuania,64.0
Turkey,Luxembourg,201.0
Turkey,Malta,268.0
Turkey,Mexico,267.0
Turkey,Mongolia,198.0
Turkey,Montenegro,88.0
Turkey,Namibia,32.0
Turkey,Netherlands,199551.0
Turkey,Norway,11192.0
Turkey,Panama,112.0
Turkey,Peru,52.0
Turkey,Philippines,879.0
Turkey,Poland,874.0
Turkey,Portugal,287.0
Turkey,Puerto Rico,21.0
Turkey,Qatar,5046.0
Turkey,Republic of Moldova,184.0
Turkey,Romania,5555.0
Turkey,Russian Federation,10237.0
Turkey,Serbia,388.0
Turkey,Slovakia,308.0
Turkey,Slovenia,108.0
Turkey,South Africa,1213.0
Turkey,Spain,3969.0
Turkey,Sri Lanka,44.0
Turkey,Sweden,47188.0
Turkey,Switzerland,84488.0
Turkey,Tajikistan,803.0
Turkey,Thailand,1.0
Turkey,The former Yugoslav Republic of Macedonia,19922.0
Turkey,Ukraine,1355.0
Turkey,United Arab Emirates,25089.0
Turkey,United Kingdom of Great Britain and Northern Ireland,100956.0
Turkey,United States of America,107627.0
Turkey,Venezuela (Bolivarian Republic of),132.0
Turkmenistan,Armenia,875.0
Turkmenistan,Australia,63.0
Turkmenistan,Austria,140.0
Turkmenistan,Azerbaijan,1724.0
Turkmenistan,Belarus,5464.0
Turkmenistan,Belgium,27.0
Turkmenistan,Brazil,25.0
Turkmenistan,Bulgaria,283.0
Turkmenistan,Canada,467.0
Turkmenistan,Chile,5.0
Turkmenistan,Cyprus,13.0
Turkmenistan,Czech Republic,160.0
Turkmenistan,Denmark,16.0
Turkmenistan,Egypt,53.0
Turkmenistan,Estonia,332.0
Turkmenistan,Finland,27.0
Turkmenistan,France,211.0
Turkmenistan,Georgia,833.0
Turkmenistan,Germany,6624.0
Turkmenistan,Greece,116.0
Turkmenistan,Iceland,1.0
Turkmenistan,Iran (Islamic Republic of),4901.0
Turkmenistan,Ireland,4.0
Turkmenistan,Israel,2301.0
Turkmenistan,Italy,206.0
Turkmenistan,Kazakhstan,1050.0
Turkmenistan,Kyrgyzstan,1001.0
Turkmenistan,Latvia,598.0
Turkmenistan,Libya,237.0
Turkmenistan,Lithuania,245.0
Turkmenistan,Norway,75.0
Turkmenistan,Poland,54.0
Turkmenistan,Russian Federation,185664.0
Turkmenistan,Serbia,29.0
Turkmenistan,Spain,60.0
Turkmenistan,Sweden,238.0
Turkmenistan,Switzerland,96.0
Turkmenistan,Tajikistan,462.0
Turkmenistan,Turkey,2040.0
Turkmenistan,Ukraine,22602.0
Turkmenistan,United Kingdom of Great Britain and Northern Ireland,784.0
Turkmenistan,United States of America,2079.0
Turkmenistan,Uzbekistan,763.0
Turks and Caicos Islands,Antigua and Barbuda,6.0
Turks and Caicos Islands,Bahamas,1545.0
Turks and Caicos Islands,Bermuda,83.0
Turks and Caicos Islands,Bulgaria,3.0
Turks and Caicos Islands,Canada,82.0
Turks and Caicos Islands,Chile,5.0
Turks and Caicos Islands,Dominican Republic,35.0
Turks and Caicos Islands,France,8.0
Turks and Caicos Islands,Ireland,1.0
Turks and Caicos Islands,United Kingdom of Great Britain and Northern Ireland,110.0
Tuvalu,Argentina,4.0
Tuvalu,Australia,190.0
Tuvalu,Austria,12.0
Tuvalu,Bulgaria,2.0
Tuvalu,Fiji,411.0
Tuvalu,Finland,3.0
Tuvalu,France,1.0
Tuvalu,Greece,11.0
Tuvalu,Italy,6.0
Tuvalu,Kiribati,316.0
Tuvalu,Nauru,229.0
Tuvalu,New Zealand,1474.0
Tuvalu,Niue,78.0
Tuvalu,Russian Federation,582.0
Tuvalu,Samoa,74.0
Tuvalu,Spain,34.0
Tuvalu,Tokelau,45.0
Uganda,Argentina,1.0
Uganda,Australia,3397.0
Uganda,Austria,274.0
Uganda,Bahamas,12.0
Uganda,Belgium,362.0
Uganda,Botswana,1645.0
Uganda,Brazil,77.0
Uganda,Bulgaria,6.0
Uganda,Burundi,891.0
Uganda,Canada,13191.0
Uganda,Chile,5.0
Uganda,Costa Rica,9.0
Uganda,Cyprus,22.0
Uganda,Czech Republic,31.0
Uganda,Democratic Republic of the Congo,6224.0
Uganda,Denmark,1483.0
Uganda,Egypt,97.0
Uganda,Eritrea,1524.0
Uganda,Estonia,2.0
Uganda,Ethiopia,218.0
Uganda,Finland,226.0
Uganda,France,581.0
Uganda,Germany,2592.0
Uganda,Greece,140.0
Uganda,Hungary,36.0
Uganda,Iceland,39.0
Uganda,India,712.0
Uganda,Ireland,149.0
Uganda,Italy,967.0
Uganda,Kenya,333789.0
Uganda,Latvia,1.0
Uganda,Lesotho,137.0
Uganda,Namibia,440.0
Uganda,Netherlands,1508.0
Uganda,Norway,1124.0
Uganda,Poland,63.0
Uganda,Portugal,27.0
Uganda,Russian Federation,82.0
Uganda,Rwanda,92195.0
Uganda,Seychelles,28.0
Uganda,South Africa,12837.0
Uganda,South Sudan,140607.0
Uganda,Spain,211.0
Uganda,Sudan,1250.0
Uganda,Swaziland,55.0
Uganda,Sweden,4067.0
Uganda,Switzerland,794.0
Uganda,United Kingdom of Great Britain and Northern Ireland,65447.0
Uganda,United Republic of Tanzania,4857.0
Uganda,United States of America,41203.0
Uganda,Zambia,382.0
Ukraine,Argentina,4408.0
Ukraine,Armenia,2645.0
Ukraine,Australia,17227.0
Ukraine,Austria,8232.0
Ukraine,Azerbaijan,2817.0
Ukraine,Bahamas,18.0
Ukraine,Belarus,225734.0
Ukraine,Belgium,4981.0
Ukraine,Bolivia (Plurinational State of),114.0
Ukraine,Brazil,875.0
Ukraine,Bulgaria,6400.0
Ukraine,Cabo Verde,22.0
Ukraine,Canada,73108.0
Ukraine,Chile,163.0
Ukraine,Colombia,226.0
Ukraine,Costa Rica,159.0
Ukraine,Croatia,758.0
Ukraine,Cuba,577.0
Ukraine,Cyprus,3650.0
Ukraine,Czech Republic,97474.0
Ukraine,Denmark,6870.0
Ukraine,Dominican Republic,76.0
Ukraine,Ecuador,401.0
Ukraine,Egypt,191.0
Ukraine,Estonia,21683.0
Ukraine,Finland,1822.0
Ukraine,France,15880.0
Ukraine,Georgia,22263.0
Ukraine,Germany,261147.0
Ukraine,Greece,19457.0
Ukraine,Guinea,326.0
Ukraine,Hungary,34369.0
Ukraine,Iceland,272.0
Ukraine,Ireland,4564.0
Ukraine,Israel,135112.0
Ukraine,Italy,222241.0
Ukraine,Jordan,418.0
Ukraine,Kazakhstan,338022.0
Ukraine,Kyrgyzstan,26771.0
Ukraine,Latvia,33493.0
Ukraine,Lebanon,104.0
Ukraine,Libya,874.0
Ukraine,Liechtenstein,37.0
Ukraine,Lithuania,12248.0
Ukraine,Luxembourg,175.0
Ukraine,Malta,336.0
Ukraine,Mexico,452.0
Ukraine,Montenegro,141.0
Ukraine,Namibia,235.0
Ukraine,Netherlands,1208.0
Ukraine,New Zealand,1402.0
Ukraine,Nicaragua,78.0
Ukraine,Norway,4236.0
Ukraine,Panama,502.0
Ukraine,Peru,241.0
Ukraine,Poland,206518.0
Ukraine,Portugal,45051.0
Ukraine,Republic of Moldova,64009.0
Ukraine,Romania,9641.0
Ukraine,Russian Federation,3269992.0
Ukraine,San Marino,60.0
Ukraine,Serbia,1274.0
Ukraine,Slovakia,10001.0
Ukraine,Slovenia,1764.0
Ukraine,South Africa,4090.0
Ukraine,Spain,77420.0
Ukraine,Sweden,6982.0
Ukraine,Switzerland,7367.0
Ukraine,Tajikistan,1250.0
Ukraine,The former Yugoslav Republic of Macedonia,64.0
Ukraine,Turkey,4195.0
Ukraine,Turkmenistan,4822.0
Ukraine,United Kingdom of Great Britain and Northern Ireland,23414.0
Ukraine,United States of America,345783.0
Ukraine,Uzbekistan,124602.0
Ukraine,Venezuela (Bolivarian Republic of),211.0
United Arab Emirates,Australia,7131.0
United Arab Emirates,Austria,176.0
United Arab Emirates,Bahrain,4041.0
United Arab Emirates,Belarus,23.0
United Arab Emirates,Brazil,39.0
United Arab Emirates,Bulgaria,94.0
United Arab Emirates,Canada,16665.0
United Arab Emirates,Chile,5.0
United Arab Emirates,Colombia,41.0
United Arab Emirates,Cyprus,169.0
United Arab Emirates,Czech Republic,53.0
United Arab Emirates,Denmark,372.0
United Arab Emirates,Egypt,797.0
United Arab Emirates,Estonia,7.0
United Arab Emirates,Finland,156.0
United Arab Emirates,France,784.0
United Arab Emirates,Greece,86.0
United Arab Emirates,Hungary,241.0
United Arab Emirates,Iceland,4.0
United Arab Emirates,India,11986.0
United Arab Emirates,Iraq,288.0
United Arab Emirates,Ireland,201.0
United Arab Emirates,Italy,370.0
United Arab Emirates,Jordan,221.0
United Arab Emirates,Kuwait,24662.0
United Arab Emirates,Latvia,7.0
United Arab Emirates,Libya,2775.0
United Arab Emirates,Lithuania,23.0
United Arab Emirates,Malta,30.0
United Arab Emirates,Mauritania,68.0
United Arab Emirates,Netherlands,742.0
United Arab Emirates,Norway,407.0
United Arab Emirates,Oman,14759.0
United Arab Emirates,Philippines,431.0
United Arab Emirates,Poland,124.0
United Arab Emirates,Qatar,9682.0
United Arab Emirates,Russian Federation,355.0
United Arab Emirates,Serbia,24.0
United Arab Emirates,Slovakia,67.0
United Arab Emirates,South Africa,184.0
United Arab Emirates,Spain,326.0
United Arab Emirates,Sri Lanka,1634.0
United Arab Emirates,State of Palestine,10888.0
United Arab Emirates,Sweden,1430.0
United Arab Emirates,Switzerland,435.0
United Arab Emirates,Turkey,43.0
United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,12314.0
United Arab Emirates,United States of America,11197.0
United Kingdom of Great Britain and Northern Ireland,Algeria,1440.0
United Kingdom of Great Britain and Northern Ireland,Andorra,988.0
United Kingdom of Great Britain and Northern Ireland,Anguilla,431.0
United Kingdom of Great Britain and Northern Ireland,Antigua and Barbuda,994.0
United Kingdom of Great Britain and Northern Ireland,Argentina,943.0
United Kingdom of Great Britain and Northern Ireland,Australia,1289396.0
United Kingdom of Great Britain and Northern Ireland,Austria,11013.0
United Kingdom of Great Britain and Northern Ireland,Bahamas,1993.0
United Kingdom of Great Britain and Northern Ireland,Bahrain,1657.0
United Kingdom of Great Britain and Northern Ireland,Bangladesh,33470.0
United Kingdom of Great Britain and Northern Ireland,Barbados,2509.0
United Kingdom of Great Britain and Northern Ireland,Belarus,461.0
United Kingdom of Great Britain and Northern Ireland,Belgium,27335.0
United Kingdom of Great Britain and Northern Ireland,Belize,403.0
United Kingdom of Great Britain and Northern Ireland,Bermuda,4061.0
United Kingdom of Great Britain and Northern Ireland,Bhutan,36.0
United Kingdom of Great Britain and Northern Ireland,Bolivia (Plurinational State of),903.0
United Kingdom of Great Britain and Northern Ireland,"Bonaire, Sint Eustatius and Saba",55.0
United Kingdom of Great Britain and Northern Ireland,Botswana,8264.0
United Kingdom of Great Britain and Northern Ireland,Brazil,5905.0
United Kingdom of Great Britain and Northern Ireland,British Virgin Islands,852.0
United Kingdom of Great Britain and Northern Ireland,Brunei Darussalam,2055.0
United Kingdom of Great Britain and Northern Ireland,Bulgaria,5329.0
United Kingdom of Great Britain and Northern Ireland,Cabo Verde,52.0
United Kingdom of Great Britain and Northern Ireland,Cambodia,92.0
United Kingdom of Great Britain and Northern Ireland,Cameroon,196.0
United Kingdom of Great Britain and Northern Ireland,Canada,607377.0
United Kingdom of Great Britain and Northern Ireland,Cayman Islands,1944.0
United Kingdom of Great Britain and Northern Ireland,Channel Islands,59380.0
United Kingdom of Great Britain and Northern Ireland,Chile,18161.0
United Kingdom of Great Britain and Northern Ireland,China,9108.0
United Kingdom of Great Britain and Northern Ireland,"China, Hong Kong Special Administrative Region",17666.0
United Kingdom of Great Britain and Northern Ireland,Colombia,1237.0
United Kingdom of Great Britain and Northern Ireland,Cook Islands,95.0
United Kingdom of Great Britain and Northern Ireland,Costa Rica,533.0
United Kingdom of Great Britain and Northern Ireland,Croatia,670.0
United Kingdom of Great Britain and Northern Ireland,Cuba,47.0
United Kingdom of Great Britain and Northern Ireland,Curacao,24.0
United Kingdom of Great Britain and Northern Ireland,Cyprus,40547.0
United Kingdom of Great Britain and Northern Ireland,Czech Republic,4795.0
United Kingdom of Great Britain and Northern Ireland,Democratic People's Republic of Korea,304.0
United Kingdom of Great Britain and Northern Ireland,Denmark,18556.0
United Kingdom of Great Britain and Northern Ireland,Dominica,633.0
United Kingdom of Great Britain and Northern Ireland,Dominican Republic,482.0
United Kingdom of Great Britain and Northern Ireland,Ecuador,2158.0
United Kingdom of Great Britain and Northern Ireland,Egypt,3504.0
United Kingdom of Great Britain and Northern Ireland,El Salvador,90.0
United Kingdom of Great Britain and Northern Ireland,Eritrea,56.0
United Kingdom of Great Britain and Northern Ireland,Estonia,487.0
United Kingdom of Great Britain and Northern Ireland,Faeroe Islands,100.0
